,Unnamed: 0,NUMBER,CONTRACT NAME,NAME,ADDRESS,POSITION,BANKING,BONUS,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,LAST UPDATE,DATES
832,41,61,dublin,HARDWICKE PLACE,Hardwicke Place,"{'lat': 53.357043, 'lng': -6.263232}",False,False,25,25,0,OPEN,1670520727000,2022-12-08 17:32:07
833,42,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,"{'lat': 53.348875, 'lng': -6.267459}",False,False,29,24,5,OPEN,1670521108000,2022-12-08 17:38:28
834,43,4,dublin,GREEK STREET,Greek Street,"{'lat': 53.346874, 'lng': -6.272976}",False,False,20,8,12,OPEN,1670520886000,2022-12-08 17:34:46
835,44,49,dublin,GUILD STREET,Guild Street,"{'lat': 53.347932, 'lng': -6.240928}",False,False,40,23,17,OPEN,1670521135000,2022-12-08 17:38:55
836,45,19,dublin,HERBERT PLACE,Herbert Place,"{'lat': 53.334432, 'lng': -6.245575}",False,False,30,11,19,OPEN,1670520626000,2022-12-08 17:30:26
837,46,7,dublin,HIGH STREET,High Street,"{'lat': 53.343565, 'lng': -6.275071}",False,False,29,25,4,OPEN,1670520994000,2022-12-08 17:36:34
838,47,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,"{'lat': 53.359624, 'lng': -6.260348}",False,False,30,30,0,OPEN,1670521116000,2022-12-08 17:38:36
839,48,102,dublin,WESTERN WAY,Western Way,"{'lat': 53.354929, 'lng': -6.269425}",False,False,40,29,11,OPEN,1670521117000,2022-12-08 17:38:37
840,49,38,dublin,TALBOT STREET,Talbot Street,"{'lat': 53.350974, 'lng': -6.25294}",False,False,40,22,18,OPEN,1670521037000,2022-12-08 17:37:17
841,50,53,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",False,False,40,30,10,OPEN,1670520560000,2022-12-08 17:29:20
842,51,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,"{'lat': 53.339218, 'lng': -6.240642}",False,False,40,34,6,OPEN,1670521104000,2022-12-08 17:38:24
843,52,66,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",False,False,40,40,0,OPEN,1670520938000,2022-12-08 17:35:38
844,53,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),"{'lat': 53.355173, 'lng': -6.278424}",False,False,40,26,14,OPEN,1670521005000,2022-12-08 17:36:45
845,54,101,dublin,KING STREET NORTH,King Street North,"{'lat': 53.350291, 'lng': -6.273507}",False,False,30,29,1,OPEN,1670519980000,2022-12-08 17:19:40
846,55,115,dublin,KILLARNEY STREET,Killarney Street,"{'lat': 53.354845, 'lng': -6.247579}",False,False,30,19,11,OPEN,1670520871000,2022-12-08 17:34:31
847,56,47,dublin,HERBERT STREET,Herbert Street,"{'lat': 53.335742, 'lng': -6.24551}",False,False,40,27,13,OPEN,1670520769000,2022-12-08 17:32:49
848,57,117,dublin,HANOVER QUAY EAST,Hanover Quay East,"{'lat': 53.343653, 'lng': -6.231755}",False,False,40,2,38,OPEN,1670521034000,2022-12-08 17:37:14
849,58,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,"{'lat': 53.347884, 'lng': -6.248048}",False,False,30,27,3,OPEN,1670521038000,2022-12-08 17:37:18
850,59,27,dublin,MOLESWORTH STREET,Molesworth Street,"{'lat': 53.341288, 'lng': -6.258117}",False,False,20,17,3,OPEN,1670521025000,2022-12-08 17:37:05
851,60,16,dublin,GEORGES QUAY,Georges Quay,"{'lat': 53.347508, 'lng': -6.252192}",False,False,20,1,19,OPEN,1670520980000,2022-12-08 17:36:20
852,61,96,dublin,KILMAINHAM LANE,Kilmainham Lane,"{'lat': 53.341805, 'lng': -6.305085}",False,False,30,28,2,OPEN,1670520773000,2022-12-08 17:32:53
853,62,82,dublin,MOUNT BROWN,Mount Brown,"{'lat': 53.341645, 'lng': -6.29719}",False,False,22,8,14,OPEN,1670520981000,2022-12-08 17:36:21
854,63,76,dublin,MARKET STREET SOUTH,Market Street South,"{'lat': 53.342296, 'lng': -6.287661}",False,False,38,13,25,OPEN,1670520847000,2022-12-08 17:34:07
855,64,71,dublin,KEVIN STREET,Kevin Street,"{'lat': 53.337757, 'lng': -6.267699}",False,False,40,37,2,OPEN,1670521082000,2022-12-08 17:38:02
856,65,79,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",False,False,27,21,6,OPEN,1670521105000,2022-12-08 17:38:25
857,66,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",False,False,40,35,5,OPEN,1670520847000,2022-12-08 17:34:07
858,67,25,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",False,False,30,17,13,OPEN,1670520836000,2022-12-08 17:33:56
859,68,51,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",False,False,40,23,17,OPEN,1670521135000,2022-12-08 17:38:55
860,69,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",True,False,30,17,13,OPEN,1670520552000,2022-12-08 17:29:12
861,70,59,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",False,False,20,20,0,OPEN,1670521108000,2022-12-08 17:38:28
862,71,95,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",False,False,40,38,2,OPEN,1670520543000,2022-12-08 17:29:03
863,72,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",False,False,40,38,2,OPEN,1670521072000,2022-12-08 17:37:52
864,73,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",False,False,36,21,15,OPEN,1670520890000,2022-12-08 17:34:50
865,74,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",False,False,40,36,4,OPEN,1670521055000,2022-12-08 17:37:35
866,75,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",False,False,40,25,15,OPEN,1670520712000,2022-12-08 17:31:52
867,76,22,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",False,False,20,3,17,OPEN,1670521015000,2022-12-08 17:36:55
868,77,50,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",False,False,40,27,13,OPEN,1670520764000,2022-12-08 17:32:44
869,78,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",False,False,40,30,10,OPEN,1670520726000,2022-12-08 17:32:06
870,79,12,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",False,False,20,9,11,OPEN,1670520898000,2022-12-08 17:34:58
871,80,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",False,False,30,15,15,OPEN,1670520998000,2022-12-08 17:36:38
872,81,78,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",False,False,40,31,9,OPEN,1670521077000,2022-12-08 17:37:57
873,82,2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",False,False,20,17,3,OPEN,1670521030000,2022-12-08 17:37:10
874,83,75,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",False,False,40,28,12,OPEN,1670520923000,2022-12-08 17:35:23
875,84,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,"{'lat': 53.356717, 'lng': -6.256359}",False,False,40,40,0,OPEN,1670521088000,2022-12-08 17:38:08
876,85,26,dublin,MERRION SQUARE WEST,Merrion Square West,"{'lat': 53.339764, 'lng': -6.251988}",True,False,20,3,17,OPEN,1670520733000,2022-12-08 17:32:13
877,86,65,dublin,CONVENTION CENTRE,Convention Centre,"{'lat': 53.34744, 'lng': -6.238523}",True,False,40,40,0,OPEN,1670520725000,2022-12-08 17:32:05
878,87,15,dublin,HARDWICKE STREET,Hardwicke Street,"{'lat': 53.355473, 'lng': -6.264423}",False,False,16,16,0,OPEN,1670520756000,2022-12-08 17:32:36
879,88,86,dublin,PARKGATE STREET,Parkgate Street,"{'lat': 53.347972, 'lng': -6.291804}",False,False,38,26,12,OPEN,1670520922000,2022-12-08 17:35:22
880,89,35,dublin,SMITHFIELD,Smithfield,"{'lat': 53.347692, 'lng': -6.278214}",False,False,30,29,0,OPEN,1670520949000,2022-12-08 17:35:49
881,90,10,dublin,DAME STREET,Dame Street,"{'lat': 53.344007, 'lng': -6.266802}",True,False,16,4,12,OPEN,1670521121000,2022-12-08 17:38:41
882,91,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),"{'lat': 53.347106, 'lng': -6.292041}",False,False,25,0,25,OPEN,1670520597000,2022-12-08 17:29:57
883,92,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,"{'lat': 53.352149, 'lng': -6.260533}",False,False,20,4,16,OPEN,1670520909000,2022-12-08 17:35:09
884,93,64,dublin,SANDWITH STREET,Sandwith Street,"{'lat': 53.345203, 'lng': -6.247163}",False,False,40,30,10,OPEN,1670521092000,2022-12-08 17:38:12
885,94,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,"{'lat': 53.353331, 'lng': -6.249319}",False,False,29,20,9,OPEN,1670520618000,2022-12-08 17:30:18
886,95,85,dublin,ROTHE ABBEY,Rothe Abbey,"{'lat': 53.338776, 'lng': -6.30395}",False,False,35,35,0,OPEN,1670520867000,2022-12-08 17:34:27
887,96,107,dublin,CHARLEVILLE ROAD,Charleville Road,"{'lat': 53.359157, 'lng': -6.281866}",False,False,40,27,13,OPEN,1670520876000,2022-12-08 17:34:36
888,97,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,"{'lat': 53.349013, 'lng': -6.260311}",True,False,23,6,17,OPEN,1670521120000,2022-12-08 17:38:40
889,98,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,"{'lat': 53.358437, 'lng': -6.260641}",False,False,30,20,10,OPEN,1670520711000,2022-12-08 17:31:51
890,99,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,"{'lat': 53.335211, 'lng': -6.2509}",False,False,40,40,0,OPEN,1670520796000,2022-12-08 17:33:16
891,100,57,dublin,GRATTAN STREET,Grattan Street,"{'lat': 53.339629, 'lng': -6.243778}",False,False,23,3,20,OPEN,1670520932000,2022-12-08 17:35:32
892,101,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),"{'lat': 53.341359, 'lng': -6.292951}",False,False,40,23,17,OPEN,1670521029000,2022-12-08 17:37:09
893,102,41,dublin,HARCOURT TERRACE,Harcourt Terrace,"{'lat': 53.332763, 'lng': -6.257942}",False,False,20,14,6,OPEN,1670520993000,2022-12-08 17:36:33
894,103,3,dublin,BOLTON STREET,Bolton Street,"{'lat': 53.351182, 'lng': -6.269859}",False,False,20,19,1,OPEN,1670521017000,2022-12-08 17:36:57
895,104,40,dublin,JERVIS STREET,Jervis Street,"{'lat': 53.3483, 'lng': -6.266651}",False,False,21,14,7,OPEN,1670520747000,2022-12-08 17:32:27
896,105,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,"{'lat': 53.346057, 'lng': -6.268001}",False,False,29,6,23,OPEN,1670520885000,2022-12-08 17:34:45
897,106,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),"{'lat': 53.354663, 'lng': -6.278681}",False,False,40,34,6,OPEN,1670521004000,2022-12-08 17:36:44
898,107,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,"{'lat': 53.356299, 'lng': -6.258586}",False,False,30,23,7,OPEN,1670520934000,2022-12-08 17:35:34
899,108,39,dublin,WILTON TERRACE,Wilton Terrace,"{'lat': 53.332383, 'lng': -6.252717}",False,False,20,15,5,OPEN,1670521014000,2022-12-08 17:36:54
900,109,83,dublin,EMMET ROAD,Emmet Road,"{'lat': 53.340714, 'lng': -6.308191}",False,False,40,22,18,OPEN,1670520933000,2022-12-08 17:35:33
901,110,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),"{'lat': 53.347802, 'lng': -6.292432}",False,False,40,3,37,OPEN,1670520970000,2022-12-08 17:36:10
902,111,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,"{'lat': 53.34218, 'lng': -6.254485}",False,False,30,8,22,OPEN,1670521017000,2022-12-08 17:36:57
903,112,88,dublin,BLACKHALL PLACE,Blackhall Place,"{'lat': 53.3488, 'lng': -6.281637}",False,False,30,25,5,OPEN,1670520949000,2022-12-08 17:35:49
904,0,42,dublin,SMITHFIELD NORTH,Smithfield North,"{'lat': 53.349562, 'lng': -6.278198}",False,False,30,29,1,OPEN,1670521985000,2022-12-08 17:53:05
905,1,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,"{'lat': 53.3537415547453, 'lng': -6.26530144781526}",False,False,20,19,1,OPEN,1670521740000,2022-12-08 17:49:00
906,2,54,dublin,CLONMEL STREET,Clonmel Street,"{'lat': 53.336021, 'lng': -6.26298}",False,False,33,14,19,OPEN,1670522290000,2022-12-08 17:58:10
907,3,108,dublin,AVONDALE ROAD,Avondale Road,"{'lat': 53.359405, 'lng': -6.276142}",False,False,35,22,13,OPEN,1670522263000,2022-12-08 17:57:43
908,4,20,dublin,JAMES STREET EAST,James Street East,"{'lat': 53.336597, 'lng': -6.248109}",False,False,30,18,12,OPEN,1670522026000,2022-12-08 17:53:46
909,5,56,dublin,MOUNT STREET LOWER,Mount Street Lower,"{'lat': 53.33796, 'lng': -6.24153}",False,False,40,36,4,OPEN,1670522249000,2022-12-08 17:57:29
910,6,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,"{'lat': 53.343368, 'lng': -6.27012}",False,False,20,13,7,OPEN,1670521953000,2022-12-08 17:52:33
911,7,18,dublin,GRANTHAM STREET,Grantham Street,"{'lat': 53.334123, 'lng': -6.265436}",False,False,30,15,15,OPEN,1670522166000,2022-12-08 17:56:06
912,8,32,dublin,PEARSE STREET,Pearse Street,"{'lat': 53.344304, 'lng': -6.250427}",False,False,30,1,29,OPEN,1670522204000,2022-12-08 17:56:44
913,9,52,dublin,YORK STREET EAST,York Street East,"{'lat': 53.338755, 'lng': -6.262003}",False,False,32,20,11,OPEN,1670522113000,2022-12-08 17:55:13
914,10,48,dublin,EXCISE WALK,Excise Walk,"{'lat': 53.347777, 'lng': -6.244239}",False,False,40,36,4,OPEN,1670522150000,2022-12-08 17:55:50
915,11,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,"{'lat': 53.336074, 'lng': -6.252825}",False,False,30,25,5,OPEN,1670522313000,2022-12-08 17:58:33
916,12,43,dublin,PORTOBELLO ROAD,Portobello Road,"{'lat': 53.330091, 'lng': -6.268044}",False,False,30,9,21,OPEN,1670522110000,2022-12-08 17:55:10
917,13,31,dublin,PARNELL STREET,Parnell Street,"{'lat': 53.350929, 'lng': -6.265125}",False,False,20,10,10,OPEN,1670522161000,2022-12-08 17:56:01
918,14,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,"{'lat': 53.341515, 'lng': -6.256853}",False,False,40,28,12,OPEN,1670521938000,2022-12-08 17:52:18
919,15,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,"{'lat': 53.344603, 'lng': -6.263371}",False,False,30,3,27,OPEN,1670522224000,2022-12-08 17:57:04
920,16,1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.340927, 'lng': -6.262501}",False,False,31,8,23,OPEN,1670522060000,2022-12-08 17:54:20
921,17,23,dublin,CUSTOM HOUSE,Custom House,"{'lat': 53.348279, 'lng': -6.254662}",False,False,30,12,18,OPEN,1670522280000,2022-12-08 17:58:00
922,18,106,dublin,RATHDOWN ROAD,Rathdown Road,"{'lat': 53.35893, 'lng': -6.280337}",False,False,40,26,14,OPEN,1670522071000,2022-12-08 17:54:31
923,19,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),"{'lat': 53.357841, 'lng': -6.251557}",False,False,30,7,23,OPEN,1670522071000,2022-12-08 17:54:31
924,20,68,dublin,HANOVER QUAY,Hanover Quay,"{'lat': 53.344115, 'lng': -6.237153}",False,False,40,28,12,OPEN,1670522181000,2022-12-08 17:56:21
925,21,74,dublin,OLIVER BOND STREET,Oliver Bond Street,"{'lat': 53.343893, 'lng': -6.280531}",False,False,30,18,12,OPEN,1670522101000,2022-12-08 17:55:01
926,22,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,"{'lat': 53.347477, 'lng': -6.28525}",False,False,38,32,6,OPEN,1670522044000,2022-12-08 17:54:04
927,23,84,dublin,BROOKFIELD ROAD,Brookfield Road,"{'lat': 53.339005, 'lng': -6.300217}",False,False,30,22,8,OPEN,1670521870000,2022-12-08 17:51:10
928,24,90,dublin,BENSON STREET,Benson Street,"{'lat': 53.344153, 'lng': -6.233451}",False,False,40,36,3,OPEN,1670522309000,2022-12-08 17:58:29
929,25,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,"{'lat': 53.334295, 'lng': -6.258503}",False,False,30,24,6,OPEN,1670521878000,2022-12-08 17:51:18
930,26,17,dublin,GOLDEN LANE,Golden Lane,"{'lat': 53.340803, 'lng': -6.267732}",False,False,20,16,4,OPEN,1670522159000,2022-12-08 17:55:59
931,27,45,dublin,DEVERELL PLACE,Deverell Place,"{'lat': 53.351464, 'lng': -6.255265}",False,False,30,26,4,OPEN,1670521933000,2022-12-08 17:52:13
932,28,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),"{'lat': 53.333653, 'lng': -6.248345}",False,False,40,32,8,OPEN,1670522180000,2022-12-08 17:56:20
933,29,72,dublin,JOHN STREET WEST,John Street West,"{'lat': 53.343105, 'lng': -6.277167}",False,False,31,27,4,OPEN,1670522252000,2022-12-08 17:57:32
934,30,63,dublin,FENIAN STREET,Fenian Street,"{'lat': 53.341428, 'lng': -6.24672}",False,False,35,20,15,OPEN,1670522325000,2022-12-08 17:58:45
935,31,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,"{'lat': 53.338614, 'lng': -6.248606}",False,False,40,29,11,OPEN,1670521978000,2022-12-08 17:52:58
936,32,91,dublin,SOUTH DOCK ROAD,South Dock Road,"{'lat': 53.341833, 'lng': -6.231291}",False,False,30,6,24,OPEN,1670521992000,2022-12-08 17:53:12
937,33,99,dublin,CITY QUAY,City Quay,"{'lat': 53.346637, 'lng': -6.246154}",False,False,30,24,6,OPEN,1670522297000,2022-12-08 17:58:17
938,34,9,dublin,EXCHEQUER STREET,Exchequer Street,"{'lat': 53.343034, 'lng': -6.263578}",False,False,24,0,24,OPEN,1670522239000,2022-12-08 17:57:19
939,35,67,dublin,THE POINT,The Point,"{'lat': 53.346867, 'lng': -6.230852}",False,False,40,26,14,OPEN,1670522316000,2022-12-08 17:58:36
940,36,116,dublin,BROADSTONE,Broadstone,"{'lat': 53.3547, 'lng': -6.272314}",False,False,30,28,2,OPEN,1670521849000,2022-12-08 17:50:49
941,37,55,dublin,HATCH STREET,Hatch Street,"{'lat': 53.33403, 'lng': -6.260714}",False,False,36,21,15,OPEN,1670522237000,2022-12-08 17:57:17
942,38,62,dublin,LIME STREET,Lime Street,"{'lat': 53.346026, 'lng': -6.243576}",False,False,40,28,12,OPEN,1670522318000,2022-12-08 17:58:38
943,39,5,dublin,CHARLEMONT PLACE,Charlemont Street,"{'lat': 53.330662, 'lng': -6.260177}",False,False,40,27,13,OPEN,1670522145000,2022-12-08 17:55:45
944,40,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,"{'lat': 53.342113, 'lng': -6.310015}",False,False,40,28,10,OPEN,1670522140000,2022-12-08 17:55:40
945,41,61,dublin,HARDWICKE PLACE,Hardwicke Place,"{'lat': 53.357043, 'lng': -6.263232}",False,False,25,24,1,OPEN,1670521961000,2022-12-08 17:52:41
946,42,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,"{'lat': 53.348875, 'lng': -6.267459}",False,False,29,26,3,OPEN,1670522316000,2022-12-08 17:58:36
947,43,4,dublin,GREEK STREET,Greek Street,"{'lat': 53.346874, 'lng': -6.272976}",False,False,20,11,9,OPEN,1670522269000,2022-12-08 17:57:49
948,44,49,dublin,GUILD STREET,Guild Street,"{'lat': 53.347932, 'lng': -6.240928}",False,False,40,27,13,OPEN,1670522222000,2022-12-08 17:57:02
949,45,19,dublin,HERBERT PLACE,Herbert Place,"{'lat': 53.334432, 'lng': -6.245575}",False,False,30,11,19,OPEN,1670521987000,2022-12-08 17:53:07
950,46,7,dublin,HIGH STREET,High Street,"{'lat': 53.343565, 'lng': -6.275071}",False,False,29,26,3,OPEN,1670522138000,2022-12-08 17:55:38
951,47,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,"{'lat': 53.359624, 'lng': -6.260348}",False,False,30,28,2,OPEN,1670522261000,2022-12-08 17:57:41
952,48,102,dublin,WESTERN WAY,Western Way,"{'lat': 53.354929, 'lng': -6.269425}",False,False,40,34,6,OPEN,1670522003000,2022-12-08 17:53:23
953,49,38,dublin,TALBOT STREET,Talbot Street,"{'lat': 53.350974, 'lng': -6.25294}",False,False,40,24,16,OPEN,1670522314000,2022-12-08 17:58:34
954,50,53,dublin,NEWMAN HOUSE,Newman House,"{'lat': 53.337132, 'lng': -6.26059}",False,False,40,30,10,OPEN,1670521773000,2022-12-08 17:49:33
955,51,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,"{'lat': 53.339218, 'lng': -6.240642}",False,False,40,35,5,OPEN,1670522218000,2022-12-08 17:56:58
956,52,66,dublin,NEW CENTRAL BANK,New Central Bank,"{'lat': 53.347122, 'lng': -6.234749}",False,False,40,39,1,OPEN,1670522332000,2022-12-08 17:58:52
957,53,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),"{'lat': 53.355173, 'lng': -6.278424}",False,False,40,26,14,OPEN,1670522218000,2022-12-08 17:56:58
958,54,101,dublin,KING STREET NORTH,King Street North,"{'lat': 53.350291, 'lng': -6.273507}",False,False,30,27,3,OPEN,1670521962000,2022-12-08 17:52:42
959,55,115,dublin,KILLARNEY STREET,Killarney Street,"{'lat': 53.354845, 'lng': -6.247579}",False,False,30,18,12,OPEN,1670522320000,2022-12-08 17:58:40
960,56,47,dublin,HERBERT STREET,Herbert Street,"{'lat': 53.335742, 'lng': -6.24551}",False,False,40,26,14,OPEN,1670522108000,2022-12-08 17:55:08
961,57,117,dublin,HANOVER QUAY EAST,Hanover Quay East,"{'lat': 53.343653, 'lng': -6.231755}",False,False,40,3,37,OPEN,1670522099000,2022-12-08 17:54:59
962,58,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,"{'lat': 53.347884, 'lng': -6.248048}",False,False,30,27,3,OPEN,1670522253000,2022-12-08 17:57:33
963,59,27,dublin,MOLESWORTH STREET,Molesworth Street,"{'lat': 53.341288, 'lng': -6.258117}",False,False,20,15,5,OPEN,1670522268000,2022-12-08 17:57:48
964,60,16,dublin,GEORGES QUAY,Georges Quay,"{'lat': 53.347508, 'lng': -6.252192}",False,False,20,2,18,OPEN,1670521840000,2022-12-08 17:50:40
965,61,96,dublin,KILMAINHAM LANE,Kilmainham Lane,"{'lat': 53.341805, 'lng': -6.305085}",False,False,30,28,2,OPEN,1670521986000,2022-12-08 17:53:06
966,62,82,dublin,MOUNT BROWN,Mount Brown,"{'lat': 53.341645, 'lng': -6.29719}",False,False,22,8,14,OPEN,1670522194000,2022-12-08 17:56:34
967,63,76,dublin,MARKET STREET SOUTH,Market Street South,"{'lat': 53.342296, 'lng': -6.287661}",False,False,38,12,26,OPEN,1670521824000,2022-12-08 17:50:24
968,64,71,dublin,KEVIN STREET,Kevin Street,"{'lat': 53.337757, 'lng': -6.267699}",False,False,40,36,3,OPEN,1670522263000,2022-12-08 17:57:43
969,65,79,dublin,ECCLES STREET EAST,Eccles Street East,"{'lat': 53.358115, 'lng': -6.265601}",False,False,27,21,6,OPEN,1670521712000,2022-12-08 17:48:32
970,66,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,"{'lat': 53.342638, 'lng': -6.238695}",False,False,40,31,9,OPEN,1670522302000,2022-12-08 17:58:22
971,67,25,dublin,MERRION SQUARE EAST,Merrion Square East,"{'lat': 53.339434, 'lng': -6.246548}",False,False,30,20,10,OPEN,1670522125000,2022-12-08 17:55:25
972,68,51,dublin,YORK STREET WEST,York Street West,"{'lat': 53.339334, 'lng': -6.264699}",False,False,40,22,18,OPEN,1670521793000,2022-12-08 17:49:53
973,69,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,"{'lat': 53.337494, 'lng': -6.26199}",True,False,30,19,11,OPEN,1670522064000,2022-12-08 17:54:24
974,70,59,dublin,DENMARK STREET GREAT,Denmark Street Great,"{'lat': 53.35561, 'lng': -6.261397}",False,False,20,19,1,OPEN,1670522009000,2022-12-08 17:53:29
975,71,95,dublin,ROYAL HOSPITAL,Royal Hospital,"{'lat': 53.343897, 'lng': -6.29706}",False,False,40,36,4,OPEN,1670522235000,2022-12-08 17:57:15
976,72,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),"{'lat': 53.346985, 'lng': -6.297804}",False,False,40,37,3,OPEN,1670521765000,2022-12-08 17:49:25
977,73,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),"{'lat': 53.355954, 'lng': -6.278378}",False,False,36,21,15,OPEN,1670522102000,2022-12-08 17:55:02
978,74,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,"{'lat': 53.337824, 'lng': -6.256035}",False,False,40,36,4,OPEN,1670522170000,2022-12-08 17:56:10
979,75,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),"{'lat': 53.346603, 'lng': -6.296924}",False,False,40,24,16,OPEN,1670522278000,2022-12-08 17:57:58
980,76,22,dublin,TOWNSEND STREET,Townsend Street,"{'lat': 53.345922, 'lng': -6.254614}",False,False,20,1,19,OPEN,1670522118000,2022-12-08 17:55:18
981,77,50,dublin,GEORGES LANE,George's Lane,"{'lat': 53.35023, 'lng': -6.279696}",False,False,40,23,17,OPEN,1670522245000,2022-12-08 17:57:25
982,78,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,"{'lat': 53.356307, 'lng': -6.273717}",False,False,40,29,11,OPEN,1670522061000,2022-12-08 17:54:21
983,79,12,dublin,ECCLES STREET,Eccles Street,"{'lat': 53.359246, 'lng': -6.269779}",False,False,20,9,11,OPEN,1670522110000,2022-12-08 17:55:10
984,80,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,"{'lat': 53.330362, 'lng': -6.265163}",False,False,30,10,20,OPEN,1670522306000,2022-12-08 17:58:26
985,81,78,dublin,MATER HOSPITAL,Mater Hospital,"{'lat': 53.359967, 'lng': -6.264828}",False,False,40,30,10,OPEN,1670522031000,2022-12-08 17:53:51
986,82,2,dublin,BLESSINGTON STREET,Blessington Street,"{'lat': 53.356769, 'lng': -6.26814}",False,False,20,15,5,OPEN,1670522321000,2022-12-08 17:58:41
987,83,75,dublin,JAMES STREET,James Street,"{'lat': 53.343456, 'lng': -6.287409}",False,False,40,29,11,OPEN,1670522096000,2022-12-08 17:54:56
